 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label,source_file
3071,1,2,0,4,0,2,2,2.0,0.0,0,0,0.0,0.0,4000000.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,48,0,2000000.0,0.0,2,2,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,3.0,2.0,0.0,48,0,0,0,0,0,0,2,4,0,0,1024,-1,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
1007,56,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,285714.2857,71428.57143,18.66666667,25.40341184,48,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,0,0,0,48,40,35714.28571,35714.28571,2,6,3.6,2.19089023,4.8,0,0,0,1,0,0,0,0,1,4.5,2.0,6.0,48,0,0,0,0,0,0,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
53,106507,1,1,41,144,41,41,41.0,0.0,144,144,144.0,0.0,1736.975035,18.77810848,106507.0,0.0,106507,106507,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,9.389054241,9.389054241,41,144,75.33333333,59.46707773,3536.333333,0,0,0,0,0,0,0,0,1,113.0,41.0,144.0,20,0,0,0,0,0,0,1,41,1,144,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
2257,117,1,2,6,12,6,6,6.0,0.0,6,6,6.0,0.0,153846.1538,25641.02564,58.5,81.31727984,116,1,0,0.0,0.0,0,0,1,1.0,0.0,1,1,0,0,0,0,20,40,8547.008547,17094.01709,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,2,8.0,6.0,6.0,20,0,0,0,0,0,0,1,6,2,12,256,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
53,60066,1,1,63,145,63,63,63.0,0.0,145,145,145.0,0.0,3462.857523,33.29670696,60066.0,0.0,60066,60066,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,16.64835348,16.64835348,63,145,90.33333333,47.34272207,2241.333333,0,0,0,0,0,0,0,0,1,135.5,63.0,145.0,20,0,0,0,0,0,0,1,63,1,145,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
53,154,2,2,66,98,33,33,33.0,0.0,49,49,49.0,0.0,1064935.065,25974.02597,51.33333333,50.63924697,104,3,3,3.0,0.0,3,3,47,47.0,0.0,47,47,0,0,0,0,64,64,12987.01299,12987.01299,33,49,39.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,49.25,33.0,49.0,64,0,0,0,0,0,0,2,66,2,98,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
53,149,2,2,80,166,40,40,40.0,0.0,83,83,83.0,0.0,1651006.711,26845.63758,49.66666667,80.82903769,143,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,13422.81879,13422.81879,40,83,57.2,23.55206997,554.7,0,0,0,0,0,0,0,0,1,71.5,40.0,83.0,64,0,0,0,0,0,0,2,80,2,166,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
443,150,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,80000.0,13333.33333,150.0,0.0,150,150,150,150.0,0.0,150,150,0,0.0,0.0,0,0,0,0,0,0,40,0,13333.33333,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
8300,94,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,170212.766,42553.19149,31.33333333,49.07477288,88,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,48,40,21276.59574,21276.59574,2,6,3.6,2.19089023,4.8,0,0,0,1,0,0,0,0,1,4.5,2.0,6.0,48,0,0,0,0,0,0,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
53,190419,2,2,82,182,41,41,41.0,0.0,91,91,91.0,0.0,1386.416271,21.00630714,63473.0,109933.2648,190413,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,40,10.50315357,10.50315357,41,91,61.0,27.38612788,750.0,0,0,0,0,0,0,0,0,1,76.25,41.0,91.0,64,0,0,0,0,0,0,2,82,2,182,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
443,100395,21,24,1263,43949,568,0,60.14285714,160.9488384,4380,0,1831.208333,1149.333757,450341.1524,448.2294935,2281.704545,6669.084274,23806,4,100395,5019.75,9594.047227,24076,4,74670,3246.521739,7933.867043,23858,48,0,0,0,0,432,492,209.1737636,239.0557299,0,4380,982.8695652,1220.369645,1489302.071,0,0,0,1,0,0,0,0,1,1004.711111,60.14285714,1831.208333,432,0,0,0,0,0,0,21,1263,24,43949,8192,62,20,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
58632,35,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,57142.85714,35.0,0.0,35,35,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,28571.42857,28571.42857,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,59,296,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
53,31236,2,2,78,226,39,39,39.0,0.0,113,113,113.0,0.0,9732.360097,128.0573697,10412.0,17967.43273,31159,27,27,27.0,0.0,27,27,50,50.0,0.0,50,50,0,0,0,0,40,64,64.02868485,64.02868485,39,113,68.6,40.53146926,1642.8,0,0,0,0,0,0,0,0,1,85.75,39.0,113.0,40,0,0,0,0,0,0,2,78,2,226,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
53,59989,1,1,48,80,48,48,48.0,0.0,80,80,80.0,0.0,2133.724516,33.33944557,59989.0,0.0,59989,59989,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,16.66972278,16.66972278,48,80,58.66666667,18.47520861,341.3333333,0,0,0,0,0,0,0,0,1,88.0,48.0,80.0,32,0,0,0,0,0,0,1,48,1,80,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
9091,48,2,0,4,0,2,2,2.0,0.0,0,0,0.0,0.0,83333.33333,41666.66667,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0,0,0,48,0,41666.66667,0.0,2,2,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,3.0,2.0,0.0,48,0,0,0,0,0,0,2,4,0,0,1024,-1,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
8641,27,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,444444.4444,74074.07407,27.0,0.0,27,27,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,37037.03704,37037.03704,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,119,255,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
50389,1,2,0,4,0,2,2,2.0,0.0,0,0,0.0,0.0,4000000.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,48,0,2000000.0,0.0,2,2,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,3.0,2.0,0.0,48,0,0,0,0,0,0,2,4,0,0,1024,-1,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
53,30874,4,4,172,236,43,43,43.0,0.0,59,59,59.0,0.0,13215.00292,259.1177042,4410.571429,11548.17101,30599,3,30752,10250.66667,17749.47933,30746,3,30727,10242.33333,17734.17955,30720,3,0,0,0,0,80,80,129.5588521,129.5588521,43,59,50.11111111,8.432740427,71.11111111,0,0,0,0,0,0,0,0,1,56.375,43.0,59.0,80,0,0,0,0,0,0,4,172,4,236,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
53,142,2,2,58,122,29,29,29.0,0.0,61,61,61.0,0.0,1267605.634,28169.01408,47.33333333,76.7875858,136,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,14084.50704,14084.50704,29,61,41.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,52.25,29.0,61.0,64,0,0,0,0,0,0,2,58,2,122,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
53,220,2,2,76,300,38,38,38.0,0.0,150,150,150.0,0.0,1709090.909,18181.81818,73.33333333,85.8506455,169,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,64,9090.909091,9090.909091,38,150,82.8,61.34492644,3763.2,0,0,0,0,0,0,0,0,1,103.5,38.0,150.0,64,0,0,0,0,0,0,2,76,2,300,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
80,60909458,9,9,326,767,326,0,36.22222222,108.6666667,767,0,85.22222222,255.6666667,17.94466797,0.295520607,3582909.294,4906820.229,10100000,13,51200000,6401193.5,5236327.015,10200000,26471,60800000,7600757.625,4655765.952,10200000,1877,0,0,0,0,296,296,0.147760303,0.147760303,0,767,57.52631579,187.3334426,35093.81871,0,0,0,1,0,0,0,0,1,60.72222222,36.22222222,85.22222222,296,0,0,0,0,0,0,9,326,9,767,29200,118,1,32,129735.0,59069.15222,235401,103242,10100000.0,54800.83984,10100000,10000000,BENIGN,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
80,402363,3,4,584,708,578,0,194.6666667,331.9899597,696,0,177.0,346.0115605,3211.030835,17.39722589,67060.5,102749.3296,199786,4,200064,100032.0,141213.4668,199885,179,202577,67525.66667,114645.5823,199898,4,0,0,0,0,72,88,7.455953952,9.941271936,0,696,161.5,295.1875917,87135.71429,0,0,0,1,0,0,0,0,1,184.5714286,194.6666667,177.0,72,0,0,0,0,0,0,3,584,4,708,8192,4958,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
53,30896,2,2,68,252,34,34,34.0,0.0,126,126,126.0,0.0,10357.32781,129.4665976,10298.66667,17792.79546,30844,3,49,49.0,0.0,49,49,3,3.0,0.0,3,3,0,0,0,0,80,80,64.73329881,64.73329881,34,126,70.8,50.39047529,2539.2,0,0,0,0,0,0,0,0,1,88.5,34.0,126.0,80,0,0,0,0,0,0,2,68,2,252,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
53,164,2,2,76,132,38,38,38.0,0.0,66,66,66.0,0.0,1268292.683,24390.2439,54.66666667,55.30220008,113,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,40,40,12195.12195,12195.12195,38,66,49.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,61.5,38.0,66.0,40,0,0,0,0,0,0,2,76,2,132,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
25735,103,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,155339.8058,38834.95146,34.33333333,24.54248018,49,6,49,49.0,0.0,49,49,48,48.0,0.0,48,48,0,0,0,0,48,40,19417.47573,19417.47573,2,6,3.6,2.19089023,4.8,0,0,0,1,0,0,0,0,1,4.5,2.0,6.0,48,0,0,0,0,0,0,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
443,15730561,10,8,1358,3622,821,0,135.8,267.6261073,1400,0,452.75,616.6232353,316.5812078,1.144269426,925327.1176,2601840.546,10000000,4,11100000,1229560.667,3311618.087,10000000,4,15700000,2243691.571,3835092.543,10100000,5,0,0,0,0,328,264,0.635705236,0.508564189,0,1400,262.1052632,460.9878155,212509.7661,0,0,0,1,0,0,0,0,0,276.6666667,135.8,452.75,328,0,0,0,0,0,0,10,1358,8,3622,29200,13957,3,32,1037621.0,0.0,1037621,1037621,10000000.0,0.0,10000000,10000000,BENIGN,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
56139,3,2,0,37,0,31,6,18.5,17.67766953,0,0,0.0,0.0,12300000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,40,0,666666.6667,0.0,6,31,22.66666667,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,34.0,18.5,0.0,40,0,0,0,0,0,0,2,37,0,0,946,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
80,3330470,3,3,6,6,6,0,2.0,3.464101615,6,0,2.0,3.464101615,3.603095059,1.801547529,666094.0,938663.7607,2023640,62,1306830,653415.0,891022.4265,1283463,23367,3307165,1653582.5,523436.5019,2023708,1283457,0,0,0,0,84,84,0.900773765,0.900773765,0,6,1.714285714,2.927700219,8.571428571,0,0,0,1,0,0,0,0,1,2.0,2.0,2.0,84,0,0,0,0,0,0,3,6,3,6,8192,29,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
443,2916218,9,7,358,5294,196,0,39.77777778,70.94677191,2920,0,756.2857143,1090.97032,1938.126711,5.486558275,194414.5333,607580.462,2383985,3,2916218,364527.25,865423.0622,2500142,783,2726311,454385.1667,1025839.559,2546382,322,0,0,0,0,192,152,3.08618903,2.400369245,0,2920,332.4705882,763.2356384,582528.6397,0,0,0,1,0,0,0,0,0,353.25,39.77777778,756.2857143,192,0,0,0,0,0,0,9,358,7,5294,8192,110,8,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
80,116788768,20,16,1504,2690,513,0,75.2,170.3274246,1034,0,168.125,363.1664219,35.9109876,0.308248821,3336821.943,4668755.219,10000000,71,117000000,6146777.263,4834679.934,10100000,214,111000000,7413392.467,4510631.987,10100000,15996,0,0,0,0,412,464,0.171249345,0.136999476,0,1034,113.3513514,269.7491856,72764.62312,0,0,0,1,0,0,0,0,0,116.5,75.2,168.125,412,0,0,0,0,0,0,20,1504,16,2690,8192,360,19,20,110176.8182,243235.0308,843558,36740,9999007.455,17157.57315,10000000,9950282,BENIGN,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
53,230,2,2,70,184,35,35,35.0,0.0,92,92,92.0,0.0,1104347.826,17391.30435,76.66666667,47.92007234,132,49,49,49.0,0.0,49,49,49,49.0,0.0,49,49,0,0,0,0,40,40,8695.652174,8695.652174,35,92,57.8,31.22018578,974.7,0,0,0,0,0,0,0,0,1,72.25,35.0,92.0,40,0,0,0,0,0,0,2,70,2,184,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
53,62254,1,1,61,107,61,61,61.0,0.0,107,107,107.0,0.0,2698.621775,32.12644971,62254.0,0.0,62254,62254,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,16.06322485,16.06322485,61,107,76.33333333,26.55811238,705.3333333,0,0,0,0,0,0,0,0,1,114.5,61.0,107.0,20,0,0,0,0,0,0,1,61,1,107,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
8636,106,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,113207.5472,18867.92453,106.0,0.0,106,106,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,9433.962264,9433.962264,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,33232,64209,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
53,119243,2,2,72,370,36,36,36.0,0.0,185,185,185.0,0.0,3706.716537,33.54494603,39747.66667,68785.22916,119174,4,4,4.0,0.0,4,4,65,65.0,0.0,65,65,0,0,0,0,40,64,16.77247302,16.77247302,36,185,95.6,81.61066107,6660.3,0,0,0,0,0,0,0,0,1,119.5,36.0,185.0,40,0,0,0,0,0,0,2,72,2,370,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
443,4093675,12,10,911,5789,437,0,75.91666667,137.7424859,1460,0,578.9,723.5891176,1636.671206,5.374144259,194936.9048,871935.6494,4000218,1,4093517,372137.9091,1203356.459,4000280,1,4073942,452660.2222,1330393.827,4000239,49,0,0,0,0,264,212,2.931351414,2.442792845,0,1460,291.3043478,538.9217716,290436.6759,0,0,0,1,0,0,0,0,0,304.5454545,75.91666667,578.9,264,0,0,0,0,0,0,12,911,10,5789,65535,31,11,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
80,92,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,21739.13043,92.0,0.0,92,92,92,92.0,0.0,92,92,0,0.0,0.0,0,0,0,0,0,0,64,0,21739.13043,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
2048,49,2,0,4,0,2,2,2.0,0.0,0,0,0.0,0.0,81632.65306,40816.32653,49.0,0.0,49,49,49,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0,0,0,48,0,40816.32653,0.0,2,2,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,3.0,2.0,0.0,48,0,0,0,0,0,0,2,4,0,0,1024,-1,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
443,60457162,15,14,1546,5029,1222,0,103.0666667,314.985593,1448,0,359.2142857,568.5131997,108.7546915,0.479678487,2159184.357,4175944.254,10200000,7,60500000,4318368.714,5154247.618,10200000,212,60400000,4646650.077,5210869.698,10200000,48,0,0,0,0,488,456,0.248109562,0.231568925,0,1448,219.1666667,459.216956,210880.2126,0,0,0,1,0,0,0,0,0,226.7241379,103.0666667,359.2142857,488,0,0,0,0,0,0,15,1546,14,5029,29200,127,3,32,71559.83333,51317.96693,176312,50425,10000000.0,401277.8744,10200000,9190417,BENIGN,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
80,68787652,4,4,170,1632,158,0,42.5,77.05193054,1620,0,408.0,808.0049505,26.19656214,0.116299943,9826807.429,26000000.0,68700000,37,47341,15780.33333,13633.02246,23983,43,68800000,22900000.0,39700000.0,68700000,634,0,0,0,0,92,92,0.058149971,0.058149971,0,1620,200.2222222,534.8723628,286088.4444,0,0,0,1,0,0,0,0,1,225.25,42.5,408.0,92,0,0,0,0,0,0,4,170,4,1632,65535,946,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
48998,9,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,222222.2222,9.0,0.0,9,9,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,111111.1111,111111.1111,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,283,229,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
53,155,2,2,90,146,45,45,45.0,0.0,73,73,73.0,0.0,1522580.645,25806.45161,51.66666667,51.15988011,105,3,3,3.0,0.0,3,3,47,47.0,0.0,47,47,0,0,0,0,40,40,12903.22581,12903.22581,45,73,56.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,70.25,45.0,73.0,40,0,0,0,0,0,0,2,90,2,146,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
53,222,2,2,74,264,37,37,37.0,0.0,132,132,132.0,0.0,1522522.523,18018.01802,74.0,86.9655104,171,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,40,40,9009.009009,9009.009009,37,132,75.0,52.03364296,2707.5,0,0,0,0,0,0,0,0,1,93.75,37.0,132.0,40,0,0,0,0,0,0,2,74,2,264,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
5033,84,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,190476.1905,47619.04762,28.0,14.73091986,37,11,47,47.0,0.0,47,47,48,48.0,0.0,48,48,0,0,0,0,48,40,23809.52381,23809.52381,2,6,3.6,2.19089023,4.8,0,0,0,1,0,0,0,0,1,4.5,2.0,6.0,48,0,0,0,0,0,0,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
53,154,2,2,66,154,33,33,33.0,0.0,77,77,77.0,0.0,1428571.429,25974.02597,51.33333333,83.71578903,148,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,12987.01299,12987.01299,33,77,50.6,24.09979253,580.8,0,0,0,0,0,0,0,0,1,63.25,33.0,77.0,64,0,0,0,0,0,0,2,66,2,154,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
53,246523,4,2,152,158,38,38,38.0,0.0,79,79,79.0,0.0,1257.489159,24.33849986,49304.6,92614.7725,212932,3,33587,11195.66667,19347.30928,33536,3,4,4.0,0.0,4,4,0,0,0,0,80,40,16.22566657,8.112833285,38,79,49.71428571,20.0059515,400.2380952,0,0,0,0,0,0,0,0,0,58.0,38.0,79.0,80,0,0,0,0,0,0,4,152,2,158,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
9103,48,2,0,4,0,2,2,2.0,0.0,0,0,0.0,0.0,83333.33333,41666.66667,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0,0,0,48,0,41666.66667,0.0,2,2,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,3.0,2.0,0.0,48,0,0,0,0,0,0,2,4,0,0,1024,-1,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
53,23665,1,1,58,139,58,58,58.0,0.0,139,139,139.0,0.0,8324.529896,84.51299387,23665.0,0.0,23665,23665,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,42.25649694,42.25649694,58,139,85.0,46.7653718,2187.0,0,0,0,0,0,0,0,0,1,127.5,58.0,139.0,32,0,0,0,0,0,0,1,58,1,139,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
443,6401953,12,15,704,13050,333,0,58.66666667,106.4128609,3709,0,870.0,1151.5974,2148.4069,4.217463015,246228.9615,1205795.673,6157368,3,6401953,581995.7273,1849346.21,6157498,213,6351197,453656.9286,1641884.122,6157402,3,0,0,0,0,252,312,1.874428007,2.343035008,0,3709,491.2142857,929.5493276,864061.9524,0,0,0,1,0,0,0,0,1,509.4074074,58.66666667,870.0,252,0,0,0,0,0,0,12,704,15,13050,8192,66,11,20,244455.0,0.0,244455,244455,6157368.0,0.0,6157368,6157368,BENIGN,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
